clip_id,scenario_id,subject_id,filepath,orig_filename,duration_s,fps,resolution,frame_count,sha256,recorded_at,split_scenario,split_subject,split_random_leaky_DO_NOT_USE_FOR_EVAL
S23_F08_c013,S23_F08,P01,raw/clips/kitchen/S23_F08/S23_F08_c013.mp4,S23_F08_c013.mp4,7.867,15,640x480,118,3d4ecdc4257f8c31ffb02cf7f573e86fd6b8c4c6bf6de70e27e8ca8267a73d24,,test,train,train
S23_F08_c014,S23_F08,P01,raw/clips/kitchen/S23_F08/S23_F08_c014.mp4,S23_F08_c014.mp4,7.8,15,640x480,117,5157acabd877b31cea128cdfd232264803d3663c0caa60d7d329c1bb34e93097,,test,train,train
S23_F08_c015,S23_F08,P01,raw/clips/kitchen/S23_F08/S23_F08_c015.mp4,S23_F08_c015.mp4,8.267,15,640x480,124,df6eeaddb405976a889dcc1c6753e1322a278ebd6988fab6a12bd76141faf700,,test,train,train
S23_F08_c016,S23_F08,P01,raw/clips/kitchen/S23_F08/S23_F08_c016.mp4,S23_F08_c016.mp4,8.133,15,640x480,122,a69df75ff18db4a4881c3c12c412f40339e6fb8fa23d801125d0c4a9dce54163,,test,train,val
S23_F08_c017,S23_F08,P01,raw/clips/kitchen/S23_F08/S23_F08_c017.mp4,S23_F08_c017.mp4,8.667,15,640x480,130,c285ce028c3b4f2ca632a77b61580f47162ad5049b763a6b01ec949cd1c74e31,,test,train,val
S23_F08_c018,S23_F08,P01,raw/clips/kitchen/S23_F08/S23_F08_c018.mp4,S23_F08_c018.mp4,8.2,15,640x480,123,676e9de79e3c2899ce0e677696dfbdad679a6821f95d10cf71409c82e0680e4c,,test,train,test
S23_F08_c019,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c019.mp4,S23_F08_c019.mp4,2.841,23,1280x720,68,baeea6e954eeb8f2abadd8feed3370c16c1cfd7a809907fe0a816bc500a33a77,,test,val,train
S23_F08_c020,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c020.mp4,S23_F08_c020.mp4,2.706,24,1280x720,65,413ba2a05add1e31694e8945b5696259e1c1e7dfb882e68445d8e31d677bcf72,,test,val,train
S23_F08_c021,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c021.mp4,S23_F08_c021.mp4,3.242,23,1280x720,77,bbf9f84021eaacef82713ff83ca6a45b226ea1eb4648d6bfa4de54a64ff30439,,test,val,train
S23_F08_c022,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c022.mp4,S23_F08_c022.mp4,3.545,23,1280x720,85,0026dde2254417fd9590ace94fd66b7ab4f2b17183b97eb4fe6cb2777dd539ef,,test,val,train
S23_F08_c023,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c023.mp4,S23_F08_c023.mp4,4.124,24,1280x720,99,4eefb7c0f531aac93df95e08e2b8ddb59339025c30782bc393cc7c2a0cd0835c,,test,val,train
S23_F08_c024,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c024.mp4,S23_F08_c024.mp4,2.94,23,1280x720,70,299f97f795af2141fb7fdfd1e51f684ca43dea441c31bbe44563a9447c0ea575,,test,val,val
S23_F08_c025,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c025.mp4,S23_F08_c025.mp4,4.637,23,1280x720,111,347cc4e743edd96965293dd1d0729837541642f61b153eb9c7476681bddb2625,,test,val,train
S23_F08_c026,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c026.mp4,S23_F08_c026.mp4,4.805,23,1280x720,115,4b36e38d21dd726e4a51c00ae3a3a84991f79ff89f1e8fb279b33e69dcb09df9,,test,val,train
S23_F08_c027,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c027.mp4,S23_F08_c027.mp4,4.962,23,1280x720,119,de816e9bd194b6e848dc3c3af6fc9debd13f75ce888d5f4572c0306280b9b38b,,test,val,train
S23_F08_c028,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c028.mp4,S23_F08_c028.mp4,2.919,23,1280x720,70,365f0214251bb1221a1841d3d0be325470aca72e2645e157a3351429b71445c4,,test,val,val
S23_F08_c029,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c029.mp4,S23_F08_c029.mp4,3.841,23,1280x720,92,3e51ca84fa71de18009b9c20737656dec5494d200ed80c6565130acf7740446f,,test,val,train
S23_F08_c030,S23_F08,P04,raw/clips/kitchen/S23_F08/S23_F08_c030.mp4,S23_F08_c030.mp4,3.711,23,1280x720,89,8305c0272493039ca023c5c746dc35a02a7e58cde2babef198e4fc9d543a58ba,,test,val,train
S24_F07_c001,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c001.mp4,S24_F07_c001.mp4,5.867,15,640x480,88,bc475ebdda7f9222160490353d8d89379c374e682a82c20cd9d2ee65e7039a9a,,train,train,train
S24_F07_c002,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c002.mp4,S24_F07_c002.mp4,5.467,15,640x480,82,6127e2a7d9b086e39e462545b8b24fafd2df64b460fad32cc3bd72a914b7711c,,train,train,train
S24_F07_c003,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c003.mp4,S24_F07_c003.mp4,5.467,15,640x480,82,6127e2a7d9b086e39e462545b8b24fafd2df64b460fad32cc3bd72a914b7711c,,train,train,test
S24_F07_c004,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c004.mp4,S24_F07_c004.mp4,5.467,15,640x480,82,6127e2a7d9b086e39e462545b8b24fafd2df64b460fad32cc3bd72a914b7711c,,train,train,train
S24_F07_c005,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c005.mp4,S24_F07_c005.mp4,5.467,15,640x480,82,6127e2a7d9b086e39e462545b8b24fafd2df64b460fad32cc3bd72a914b7711c,,train,train,train
S24_F07_c006,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c006.mp4,S24_F07_c006.mp4,6.067,15,640x480,91,c67d333ff73ff17d17d1ad8829211669fc3d8a95a6f84e780cd25f79148edfaf,,train,train,train
S24_F07_c007,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c007.mp4,S24_F07_c007.mp4,6.2,15,640x480,93,868a68a77ff4f0e6fa6491c32e22ab946c217d7a4e64310fd9a9d845cf0b1d26,,train,train,train
S24_F07_c008,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c008.mp4,S24_F07_c008.mp4,5.8,15,640x480,87,6dae50a29dd1b042a7dc1c94c6634f03e58f94c71425bc190c69fbf2fbc377f5,,train,train,val
S24_F07_c009,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c009.mp4,S24_F07_c009.mp4,6.2,15,640x480,93,8513acbe9874ed045d891877ba42e214e85c5bd23e01012809600f3e45e5f501,,train,train,train
S24_F07_c010,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c010.mp4,S24_F07_c010.mp4,5.933,15,640x480,89,ccbd291899392dffe7539dc091e8d90765073ae2c0313e68b7d60437971fdead,,train,train,val
S24_F07_c011,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c011.mp4,S24_F07_c011.mp4,5.933,15,640x480,89,ccbd291899392dffe7539dc091e8d90765073ae2c0313e68b7d60437971fdead,,train,train,train
S24_F07_c012,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c012.mp4,S24_F07_c012.mp4,5.933,15,640x480,89,ccbd291899392dffe7539dc091e8d90765073ae2c0313e68b7d60437971fdead,,train,train,train
S24_F07_c013,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c013.mp4,S24_F07_c013.mp4,5.933,15,640x480,89,ccbd291899392dffe7539dc091e8d90765073ae2c0313e68b7d60437971fdead,,train,train,val
S24_F07_c014,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c014.mp4,S24_F07_c014.mp4,5.867,15,640x480,88,23ea263a81982bd11229a47898f3374754dc1f595644e4a8e9e6145ceafefaf1,,train,train,train
S24_F07_c015,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c015.mp4,S24_F07_c015.mp4,6.2,15,640x480,93,f9a3f4a204a86feae153376c23730ded4bc9115787303be9e9b329d5627971fb,,train,train,val
S24_F07_c016,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c016.mp4,S24_F07_c016.mp4,5.6,15,640x480,84,8dd1c4fb7ad484f1846a80852143f27bdbdba1e34de59b78d403aa6520e22df1,,train,train,val
S24_F07_c017,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c017.mp4,S24_F07_c017.mp4,5.867,15,640x480,88,f0611dec2c5b24cb2b4329e4d31b179d1edac27e75148becea20c51e60002c46,,train,train,train
S24_F07_c018,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c018.mp4,S24_F07_c018.mp4,6.333,15,640x480,95,5d5627a822b73991f834213dce5d96f69c1710ac1f658daa9a0ac42b41dbef68,,train,train,train
S24_F07_c019,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c019.mp4,S24_F07_c019.mp4,6.067,15,640x480,91,bf174c67cf7fc5083711b3fbdf534ca3764282f8ec5463919e43994fbb16ab75,,train,train,train
S24_F07_c020,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c020.mp4,S24_F07_c020.mp4,6.333,15,640x480,95,ad99ab4a183f0123e40a352448353dfd5d08716c63155e29bfbc943f0122d59f,,train,train,train
S24_F07_c021,S24_F07,P01,raw/clips/kitchen/S24_F07/S24_F07_c021.mp4,S24_F07_c021.mp4,5.733,15,640x480,86,2ccfcaa5ddb774cd7c405186b9429845650971ea492b0e85bea8dd97544a2fb9,,train,train,val
S24_F07_c022,S24_F07,P04,raw/clips/kitchen/S24_F07/S24_F07_c022.mp4,S24_F07_c022.mp4,3.931,23,1280x720,94,35a1747b825f3e72a0f394fd231ee38129a1fe729d608557269b5ab56e04fedf,,train,val,train
S24_F07_c023,S24_F07,P04,raw/clips/kitchen/S24_F07/S24_F07_c023.mp4,S24_F07_c023.mp4,4.372,24,1280x720,105,602bbaeadedb2ccad795056154bf766d8034b10e58045cedd9317c906eb99d9a,,train,val,val
S24_F07_c024,S24_F07,P04,raw/clips/kitchen/S24_F07/S24_F07_c024.mp4,S24_F07_c024.mp4,4.134,23,1280x720,99,4a098eb0ad8c2fe882418108b93f7aadad028fe36bd51b70fde1e7b3d0ed24e6,,train,val,val
S24_F07_c025,S24_F07,P04,raw/clips/kitchen/S24_F07/S24_F07_c025.mp4,S24_F07_c025.mp4,4.305,23,1280x720,103,7235563a30b4d161d0ed90ad537f0039f0110e72fb82dfae94f09368c193bdc4,,train,val,test
S24_F07_c026,S24_F07,P04,raw/clips/kitchen/S24_F07/S24_F07_c026.mp4,S24_F07_c026.mp4,5.062,23,1280x720,121,26cbdcd9af5ffe017310a7668279edf3d45e8a76a700dc296c2a971a8fbff9e7,,train,val,train
S24_F07_c027,S24_F07,P04,raw/clips/kitchen/S24_F07/S24_F07_c027.mp4,S24_F07_c027.mp4,4.537,24,1280x720,109,86e4aa97505e8cd873d08551218b24f618732dc15ce06f857c687bb74b752e64,,train,val,train
S24_F07_c028,S24_F07,P05,raw/clips/kitchen/S24_F07/S24_F07_c028.mp4,S24_F07_c028.mp4,3.838,23,1280x720,92,55ec4f4d58423adb0f7775ad57aeb7660e799c1789d68b684a25cece460cb3d4,,train,test,train
S24_F07_c029,S24_F07,P05,raw/clips/kitchen/S24_F07/S24_F07_c029.mp4,S24_F07_c029.mp4,3.762,23,1280x720,90,1759c8c4e0152689c773d9f11681bbc269112603589cf7ed7c5a671df088e833,,train,test,train
S24_F07_c030,S24_F07,P05,raw/clips/kitchen/S24_F07/S24_F07_c030.mp4,S24_F07_c030.mp4,3.402,23,1280x720,81,2a5d82e0579676f95d31f1311c5c99964ce714e6f83e72bb17bfd2724398607e,,train,test,test
S24_F07_c031,S24_F07,P05,raw/clips/kitchen/S24_F07/S24_F07_c031.mp4,S24_F07_c031.mp4,4.751,23,1280x720,114,0f4fa7d1a7c1b6791b7e06a3fa91b67a9508bf770cd7dcae1f5a18ac268419d2,,train,test,val
S24_F07_c032,S24_F07,P05,raw/clips/kitchen/S24_F07/S24_F07_c032.mp4,S24_F07_c032.mp4,4.803,23,1280x720,115,a836d8d8bcaef02cb41d32f26ea17c71d3dfc3432f1431cef37b68dd3a6d279d,,train,test,val
S24_F07_c033,S24_F07,P05,raw/clips/kitchen/S24_F07/S24_F07_c033.mp4,S24_F07_c033.mp4,4.897,23,1280x720,117,45aaba827641a51732c7171dfea316ac272485e30fd7d714dc9d6183e9bf77eb,,train,test,train
S24_F07_c034,S24_F07,P05,raw/clips/kitchen/S24_F07/S24_F07_c034.mp4,S24_F07_c034.mp4,4.064,23,1280x720,97,6ad4ebdd2dbecfbffaedf06d8fb3fcd4b6c4028f9ca7ebc1492f5d94636ac0bc,,train,test,train
S24_F07_c035,S24_F07,P05,raw/clips/kitchen/S24_F07/S24_F07_c035.mp4,S24_F07_c035.mp4,4.209,23,1280x720,101,6324cf797d1b4fdf8a735cf2ec91a143127278e93677a2f9bf462ec6665576de,,train,test,train
S24_F07_c036,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c036.mp4,S24_F07_c036.mp4,5.767,30,1280x720,173,66956e73b2b0f2e346cfc0b64b4ade403b61a93da2c1805da7f834be9006e709,,train,train,train
S24_F07_c037,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c037.mp4,S24_F07_c037.mp4,5.6,30,1280x720,168,6ab6f1755b7f366f0b431cc850183239d4c9c1f01ca9c39494caf582634fcab9,,train,train,train
S24_F07_c038,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c038.mp4,S24_F07_c038.mp4,5.633,30,1280x720,169,63b112dc46c32210ab7938773bf63ec7e25ccaef8ad3fc6922a82ef2df8da4ea,,train,train,train
S24_F07_c039,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c039.mp4,S24_F07_c039.mp4,5.499,30,1280x720,165,cba0cec28a80b5ec67d51493f7788944eaf261778c5e724c56b9753d172336ca,,train,train,train
S24_F07_c040,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c040.mp4,S24_F07_c040.mp4,5.632,30,1280x720,169,6d2e119fefaae5e2c1e8055ccd66269d99fd4d374b10998791a2034a33e36cbf,,train,train,test
S24_F07_c041,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c041.mp4,S24_F07_c041.mp4,5.632,30,1280x720,169,10344ac8391dace29f9459b86a06eba8a6977bc9f3d96a32347dc309afb575bc,,train,train,train
S24_F07_c042,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c042.mp4,S24_F07_c042.mp4,5.633,30,1280x720,169,694bb4d2a34aaaa8ba92f64a440707360b82c327f9302e045722c160336c8413,,train,train,train
S24_F07_c043,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c043.mp4,S24_F07_c043.mp4,5.667,30,1280x720,170,166d53c0867697d282b8f4dd392bc9a0fd702b377e6a01300ac8aeda524867f7,,train,train,train
S24_F07_c044,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c044.mp4,S24_F07_c044.mp4,5.633,30,1280x720,169,d9a354dee25b59fa3399312d7f1dc1eba863d9ede023f020c9a22421c31cfb44,,train,train,train
S24_F07_c045,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c045.mp4,S24_F07_c045.mp4,5.599,30,1280x720,168,fa1277860eb994cd562f4c1766e3190e73ea1ae3074c0b33248ac4e06b7fe73f,,train,train,train
S24_F07_c046,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c046.mp4,S24_F07_c046.mp4,5.699,30,1280x720,171,5ec18a11d3cd1d6421a8631900d0783a7b2f3aa7a7051a8826d2970ccc45878a,,train,train,train
S24_F07_c047,S24_F07,P02,raw/clips/kitchen/S24_F07/S24_F07_c047.mp4,S24_F07_c047.mp4,5.499,30,1280x720,165,24727d7a6835814f8e3ab0165e63bc845f82c2e65f63382bb5ea94b9de8b2f3b,,train,train,train
S24_F07_c048,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c048.mp4,S24_F07_c048.mp4,7.6,30,1024x576,228,f7f03b6b9ce4e4746a1cbe6ca02114f8e97df84e6a8c795fc6e8a5d55d728a55,,train,train,train
S24_F07_c049,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c049.mp4,S24_F07_c049.mp4,12.477,31,832x464,394,2c95ef9898dca8b7092a4db5601e5970f6a422a3e2915db0ea3a363737538c9d,,train,train,val
S24_F07_c050,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c050.mp4,S24_F07_c050.mp4,7.3,29,1024x576,218,01c446d2909d71e0cf7ba4bb86f99355ee133c11d0d9b96fd60e5fa7ac537c71,,train,train,train
S24_F07_c051,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c051.mp4,S24_F07_c051.mp4,8.333,29,1024x576,249,d91e4aa906725a05154036cdc9d18182fa5640f471e27c0b36858a47cf6179ee,,train,train,train
S24_F07_c052,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c052.mp4,S24_F07_c052.mp4,7.1,29,1024x576,212,b50070d106da947eb6daa742d769fa642d285dbab6f3dc48bc3d6ca8972b6ce7,,train,train,test
S24_F07_c053,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c053.mp4,S24_F07_c053.mp4,6.9,29,1024x576,206,a08f49dd259a5195dd4a2557a15fed811fbbc420b33107617a4d2736896bed10,,train,train,val
S24_F07_c054,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c054.mp4,S24_F07_c054.mp4,7.533,29,1024x576,225,253544b016075e1f037baa630a190612b73d84f18fb79cadcc96643473dc156f,,train,train,train
S24_F07_c055,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c055.mp4,S24_F07_c055.mp4,7.267,29,1024x576,217,994513a084bf98eec81a45368e7474a6078cbb5ac6b5fdecfc30d6fda1f44f8e,,train,train,test
S24_F07_c056,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c056.mp4,S24_F07_c056.mp4,7.033,29,1024x576,210,f27cadb567e1119bcbc0b2f2f0a6e37c030538d8644f40d91d9b0dbe3280951d,,train,train,val
S24_F07_c057,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c057.mp4,S24_F07_c057.mp4,7.2,29,1024x576,215,149c88f87ffc3e69dcb0d5ed5765f1e7ca0f5a2f3f044849c3a297c727e9bf10,,train,train,train
S24_F07_c058,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c058.mp4,S24_F07_c058.mp4,6.833,30,1024x576,205,752aa8820b6a5fa3beb2c03b7567167d6084e2b94ca871ca5bd7c689233feaeb,,train,train,train
S24_F07_c059,S24_F07,P06,raw/clips/kitchen/S24_F07/S24_F07_c059.mp4,S24_F07_c059.mp4,6.767,29,1024x576,202,95f89ed426ed24215b134c40ffdaf8abbaa6bd12a26baba735559504f250c19c,,train,train,train
S25_F09_c001,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c001.mp4,S25_F09_c001.mp4,7.8,15,640x480,117,7cccd064055595eebf630be6e16b67af574e0cb3a9cb5eaaeb2697c225837c08,,test,train,train
S25_F09_c002,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c002.mp4,S25_F09_c002.mp4,7.6,15,640x480,114,63b93c492d962c5c5965f1585361d44b5146445345240eeb31c69eb348c6f4b4,,test,train,train
S25_F09_c003,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c003.mp4,S25_F09_c003.mp4,7.467,15,640x480,112,7cee1a33e5a24eebf3e8b634ff93a4c339b1481e6cf8ce2f57b03532be4a5d32,,test,train,train
S25_F09_c004,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c004.mp4,S25_F09_c004.mp4,7.6,15,640x480,114,fd1266a99fbd9eaed8074c495462e6a283503618bc04e657c441b5b7f2b70520,,test,train,train
S25_F09_c005,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c005.mp4,S25_F09_c005.mp4,7.333,15,640x480,110,e40f61807fc71b060086d14a659df3650b3fc06c75672027008128bf3c216781,,test,train,test
S25_F09_c006,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c006.mp4,S25_F09_c006.mp4,7.933,15,640x480,119,e25b900f62f8fcd8fd62cee4d9903451626bfef4986f0c1f7ea0c03012b04d1e,,test,train,train
S25_F09_c007,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c007.mp4,S25_F09_c007.mp4,7.467,15,640x480,112,d2bdb75086d1b16091b7f5a7e2631e949a2e2faa289961493318c30d06f5c85e,,test,train,train
S25_F09_c008,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c008.mp4,S25_F09_c008.mp4,7.133,15,640x480,107,687e5ba5ae16517eeef7e08f52124fb1a4ad69bffa7085d07c28d0c4042f1b2d,,test,train,train
S25_F09_c009,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c009.mp4,S25_F09_c009.mp4,7.6,15,640x480,114,1b50f65dec461b0ecff997b895933b3fb966f13444cea9b1d73f38b307df6788,,test,train,train
S25_F09_c010,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c010.mp4,S25_F09_c010.mp4,7.533,15,640x480,113,40279bf6e944074bcb44f5daf7aa7a80c7686f80b4c05470fbab883524961e68,,test,train,test
S25_F09_c011,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c011.mp4,S25_F09_c011.mp4,7.733,15,640x480,116,91df5dca30660b9f1f8cd39cd9dee5638a090ddc209259a3b14d3adc8ac3f150,,test,train,train
S25_F09_c012,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c012.mp4,S25_F09_c012.mp4,7.8,15,640x480,117,f2164d286f1e34bb6b55445342e0e84615c566d3788ba95e92564664ad44bb99,,test,train,train
S25_F09_c013,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c013.mp4,S25_F09_c013.mp4,8.067,15,640x480,121,ac6a6c5814870bb1aa283b750b1ae18ee6e2151fe93f7d3c1417d4eee47486dc,,test,train,train
S25_F09_c014,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c014.mp4,S25_F09_c014.mp4,7.467,15,640x480,112,1b715eb328d9b79ebd5cc42024ea8d889bac438310a334b6e0556197e739b11b,,test,train,test
S25_F09_c015,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c015.mp4,S25_F09_c015.mp4,7.4,15,640x480,111,518692b762792a5313cb4b28179760b256f637e9c1d024ecd9f75f9a0326aef4,,test,train,train
S25_F09_c016,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c016.mp4,S25_F09_c016.mp4,7.8,15,640x480,117,13189fb007d8f6d5ceface248427a24fa254d44ef99f3aeee64d8038bb1b1d0e,,test,train,train
S25_F09_c017,S25_F09,P01,raw/clips/kitchen/S25_F09/S25_F09_c017.mp4,S25_F09_c017.mp4,7.867,15,640x480,118,674deda597f60037612a85f21b485c25ba9bc5b6501c6db5417e7982dff03ca1,,test,train,train
S25_F09_c018,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c018.mp4,S25_F09_c018.mp4,4.139,23,1280x720,99,b47c6c0ae96cd950cccc82c5fb5ebf32bf37a97cb11283b11664503d869e2468,,test,val,train
S25_F09_c019,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c019.mp4,S25_F09_c019.mp4,4.971,23,1280x720,119,9640bb93090dd05f259b0ce5a4fd01758c9f154e81e74337f20266a486eb2fd5,,test,val,train
S25_F09_c020,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c020.mp4,S25_F09_c020.mp4,3.979,23,1280x720,95,732222c34f9706a998127f7123a7b69afc6e9a7145988f5197ba90efe4dd503a,,test,val,train
S25_F09_c021,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c021.mp4,S25_F09_c021.mp4,4.752,23,1280x720,114,cf254f76cf23017b0e112c112844ec590da94182055c8e46b99aa06668aec715,,test,val,train
S25_F09_c022,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c022.mp4,S25_F09_c022.mp4,4.301,23,1280x720,103,c5fb758011ed8c934b4662ad4ca05d6fb01d5fe937a5ad565a778fca63ec4da7,,test,val,train
S25_F09_c023,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c023.mp4,S25_F09_c023.mp4,4.708,23,1280x720,113,8f223210ecb3e0a0188ef5d13ea7e7b734abebc914d89f244a846f2cb8293e5b,,test,val,val
S25_F09_c024,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c024.mp4,S25_F09_c024.mp4,4.307,23,1280x720,103,6db25057c27d5bfe481636cb349a02828f87d30391512d32abbd348439d00913,,test,val,train
S25_F09_c025,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c025.mp4,S25_F09_c025.mp4,7.386,23,1280x720,177,e5f9b52fe794d9679ff072b0b61c598005e67ebcfaa26d9a27b8e3b539ee1442,,test,val,train
S25_F09_c026,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c026.mp4,S25_F09_c026.mp4,3.724,23,1280x720,89,eeceeee089befaceab09bca72294b8a9042fc0ddc3185de49a4687c519789e89,,test,val,train
S25_F09_c027,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c027.mp4,S25_F09_c027.mp4,3.681,23,1280x720,88,efd1b479c7cb1e4a3e4d0afb9f392ea8d85d38767c93d92170ed09e023c0a264,,test,val,train
S25_F09_c028,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c028.mp4,S25_F09_c028.mp4,4.17,23,1280x720,100,87b53dbff5f268334a865483fa82bc2d934b9addc861aa4c233ef668c6079484,,test,val,train
S25_F09_c029,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c029.mp4,S25_F09_c029.mp4,4.378,23,1280x720,105,6ca6f5080cdc9a8299fdaec11ad016c2f91adf84a4459095fd14e20ff7ebf266,,test,val,train
S25_F09_c030,S25_F09,P04,raw/clips/kitchen/S25_F09/S25_F09_c030.mp4,S25_F09_c030.mp4,4.563,23,1280x720,109,5e92da7c94394d38df3363d3f821543586a012682197e3a43dc593cceb1a4129,,test,val,test
S25_F09_c031,S25_F09,P02,raw/clips/kitchen/S25_F09/S25_F09_c031.mp4,S25_F09_c031.mp4,5.633,30,1280x720,169,46f094ccf3094c5a3174a92cd211dda0439152b5e0851f79e72c75e4053b66e2,,test,train,train
S25_F09_c032,S25_F09,P02,raw/clips/kitchen/S25_F09/S25_F09_c032.mp4,S25_F09_c032.mp4,5.8,30,1280x720,174,12a9cd4f5e37f8e9e64ba33e2ba93d384c40040efcdd001753f3cde66d87cdc2,,test,train,val
S25_F09_c033,S25_F09,P02,raw/clips/kitchen/S25_F09/S25_F09_c033.mp4,S25_F09_c033.mp4,5.567,30,1280x720,167,797061eb3017706727590781b17c95a2079e3ecc4e22a7ce92bd99e68dbb3a90,,test,train,train
S25_F09_c034,S25_F09,P02,raw/clips/kitchen/S25_F09/S25_F09_c034.mp4,S25_F09_c034.mp4,5.2,30,1280x720,156,0a5a601257219925a5007e300ae17cc00efc8416500a07ed6bf3c4e5f29d1af6,,test,train,train
S25_F09_c035,S25_F09,P02,raw/clips/kitchen/S25_F09/S25_F09_c035.mp4,S25_F09_c035.mp4,5.967,30,1280x720,179,3a14b8a3c5a51f92fe2475f83d3aeb9a16f5f6f98a1c45365fe9b359da34d9b9,,test,train,train
